Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4
SPR,1,6/7/2021,NOVI,D52,BXYYBX,M,,,41,Y,0,2101600016,pos,1930.51525,,24.0c,,0,,,,,,,,,,,,
SPR,1,8/1/2019,NOVI,DCenter,XOYRXX,F,,,42,Y,0,1800500639,neg,0,,24.1 degrees C,,0,,,19.88613642,20.10151219,20.00693961,19.30093376,17.86283122,31.11111111,31.03174603,32.38095238,31.42857143,31.03174603
SPR,1,7/31/2019,NOVI,DCenter,YRYXXX,M,,,41,Y,0,1800500582,pos,98.44258817,,24.1 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,1,7/31/2019,NOVI,DCenter,OROBXX,M,,,41,Y,0,1800500589,pos,398.5481475,,24.2 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,1,6/8/2021,NOVI,D52,XOXOXR,M,,,45,Y,0,2101600007,pos,61.73853761,,24.3c,,0,,,,,,,,,,,,
SPR,1,8/1/2019,NOVI,DCenter,ORBOXX,U,,,37,Y,0,1800500632,pos,4529.221487,,24.5 degrees C,,0,,,19.88613642,20.10151219,20.00693961,19.30093376,17.86283122,31.11111111,31.03174603,32.38095238,31.42857143,31.03174603
SPR,1,7/31/2019,NOVI,DCenter,RBBBXX,M,,,41,Y,0,1800500584,pos,90.06972293,,24.8 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,1,6/8/2021,NOVI,D52,XBROBX,F,,,41,Y,0,2100800150,pos,9484.229013,,24.8c,,0,,,,,,,,,,,,
SPR,1,7/31/2019,NOVI,DCenter,OYOOXX,F,,,40,Y,0,1800500590,pos,15834.10964,,24.9 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,1,7/31/2019,NOVI,DCenter,RBROXX,F,,,39,Y,0,1800500581,pos,256.3542487,,24.9 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,1,6/7/2021,NOVI,D26,ROBXXX,M,,,38,Y,0,2101600166,pos,870.3879973,,"25.1c, all marks are in limbs",,0,,,,,,,,,,,,
SPR,1,5/21/2020,NOVI,D11,XXOXXY,M,,,,Y,0,1802400410,pos,2473.985005,,25.2 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,6/8/2021,NOVI,D52,XOBOXR,F,,,40,Y,0,2101600004,pos,3293.779671,,25.5c,,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,D52,XXXROR,M,,,35,Y,0,2100800167,pos,601.1937568,,25.5c,,0,,,,,,,,,,,,
SPR,1,5/21/2020,NOVI,D11,YOBRBX,F,,,,Y,0,1802401103,pos,20345.1404,,26.2 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,7/31/2019,NOVI,DCenter,YYOOXX,F,,,40,Y,0,1800500585,pos,94.291611,,26.2 degrees C,,0,,,21.06279906,19.67806788,20.40159332,18.89316983,17.68360503,34.44444444,29.52380952,33.88888889,31.03174603,30.55555556
SPR,3,5/17/2019,NOVI,D7,XYRRXX,U,,,30,N,,,,,,3rd mark shifted down; lump on belly,1,0,,,,,,,,22.22222222,14.92063492,17.38095238,13.25396825,19.28571429
SPR,1,4/26/2021,NOVI,D23,XRXOOX,M,,,40,Y,0,2100700269,pos,1608.27322,,42.7F,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T45,BRXBXB,F,,,36,Y,0,2100700194,pos,12337.77975,,"5.8c, 1 tadpole",,0,,,,,,,,,,,,
SPR,1,4/29/2021,NOVI,T45,XRYXXB,M,,,43,Y,0,2100700237,pos,6951.057215,,"6 tadpoles, 1 pcru, 7.6c",,0,,,,,,,,,,,,
SPR,1,4/29/2021,NOVI,T45,XRORBX,M,,,35,Y,0,2100700244,pos,2366.7967,,"6 tadpoles, 1 pcru, 7.6c",,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T5,RXXYXY,M,,,38,Y,0,2100700208,pos,7928.08602,,6.2c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T5,BXXBXY,M,,,32,Y,0,2100700210,pos,1834.329374,,6.2c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T40,OXXOXO,F,,,35,Y,0,2100700197,pos,15023.29779,,6c,,0,,,,,,,,,,,,
SPR,1,4/10/2020,NOVI,T24,RXXXRR,M,,,,Y,0,1800500672,neg,0,,7 toes on one hind foot,,0,,,6.049259848,,,,,7.8,,,,
SPR,1,4/27/2021,NOVI,T55,ORXBXB,M,,,41,Y,0,2100700196,pos,5150.327228,,"7 unknown tadpoles, 7.3c",,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T40,YBOBXX,F,,,37,Y,0,1802400524,pos,2287.513563,,7.0c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T40,XYXBOX,F,,,42,Y,0,1802400522,pos,678723.3168,,"7.0c, leech on back R side",1,0,,,,,,,,,,,,
SPR,1,4/20/2020,NOVI,D2,XXXBBB,F,,,,Y,0,1802401300,pos,189.7904019,,7.2 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,5/11/2021,NOVI,T45,OXXBXB.F,F,,,39,Y,0,1802400943,pos,11981.50448,,7.2c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T55,OROOOR,F,,,37,Y,0,2100700195,pos,27105.29377,,7.3c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,T50,BRXOBX,M,,,36,Y,0,1802400944,pos,6497.589259,,7.3c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T50,BXXBOX,M,,,38,Y,0,1802401012,pos,8214.053402,,7.4c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T30,XXXBOX,M,,,40,Y,0,1802401016,pos,3072.614666,,7.5c,,0,,,,,,,,,,,,
SPR,2,4/28/2021,NOVI,T4,BRXXXR.2,F,,,42,Y,0,2100700316,neg,0,,7.9c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T25,OXXRXB,F,,,45,Y,0,2100700191,pos,2653.870988,,7c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T25,RRXBXB,M,,,37,Y,0,2100700192,pos,270.6837768,,"7c, lesion dorsal right base of tail, 2 R marks in P1",1,0,,,,,,,,,,,,
SPR,1,4/20/2020,NOVI,D6,XXXYBB,F,,,,Y,0,1802401297,neg,0,,8 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,4/20/2020,NOVI,D5,XXXRBB,F,,,,Y,0,1802401298,pos,228.128499,,8 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,6/2/2020,NOVI,D44,BBXXRX.M,M,,,,Y,0,1802400623,pos,406298.6885,,8.0 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/29/2021,NOVI,T40,XBOOBX,M,,,35,Y,0,2100700318,pos,23523.25655,,"8.1c, 8 tadpoles",,0,,,,,,,,,,,,
SPR,1,6/1/2020,NOVI,D43,OBBRXX,F,,,,Y,0,1802400155,pos,18.51932352,,8.2 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,5/21/2020,NOVI,D54,XBXOXB,M,,,,Y,0,1802401150,pos,107353.0471,,8.3 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,4/27/2021,NOVI,T10,YXXRXB,M,,,39,Y,0,2100700206,pos,6773.372068,,8.3c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T35,RXXBOX,M,,,39,Y,0,1802401011,pos,4634.077188,,8.3c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T35,RRXYRX,U,,,38,Y,0,1802400523,pos,16583.54524,,8.3c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T35,OXXBOX,M,,,36,Y,0,1802400525,pos,3179.108692,,8.3c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,T35,OXXBXB.M,M,,,32,Y,0,1802400945,pos,2570.220399,,8.3c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T10,BXXYXO,M,,,38,Y,0,2100700217,pos,25319.75879,,"8.3c, leech on dorsal side in middle back",1,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T10,XOXRRX,M,,,37,Y,0,2100700207,pos,34172.40968,,"8.3c, leech on right side of neck",1,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D54,RRXXXO,F,,,36,Y,0,2100800125,pos,1904.383131,,8.4c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T20,YXXYXO,F,,,33,Y,0,2100700193,pos,2450.497015,,8.4c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T60,RXXRXB,M,,,43,Y,0,2100700204,pos,2318.903033,,"8.4c, 2 large beetles, 2 stick insects",,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,YXXOXO,M,,,42,Y,0,2100700202,pos,1896.612692,,8.5c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,XRXORX,M,,,38,Y,0,2100700201,pos,20056.08619,,8.5c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,OXXRXY,M,,,37,Y,0,2100700211,pos,9940.821485,,8.5c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,YXXOXB,M,,,36,Y,0,2100700199,pos,5862.251909,,8.5c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,OOXOXB,F,,,40,Y,0,2100700200,pos,9752.945551,,"8.5c, 2 leeches on shoulders",1,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,RXXYXO,M,,,38,Y,0,2100700203,pos,163.2565567,,"8.5c, LESION on ventral side on abdomen, possibly food? 5 tadpoles",1,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T1,XYXBYX,M,,,39,Y,0,2100700198,pos,325.140882,,"8.5c, red spot possibly parasite on left arm",1,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D45,RXROXB,M,,,36,Y,0,1802400973,pos,4433.296754,,8.7c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,T55,XRBXOX,M,,,35,Y,0,1802400290,pos,989.35159,,8.7c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D10,XOXBRX,M,,,34,Y,0,2100700013,pos,3016.598907,,8.7c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,T55,RBXXYY,M,,,31,Y,0,2101600102,pos,1446.080019,,8.7c stuck in trap took skin off of base of tail,1,0,,,,,,,,,,,,
SPR,1,5/19/2020,NOVI,D43,ORYOBX,F,,,,Y,0,1802400020,pos,1505.40294,,8.9 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/12/2021,NOVI,T10,ROYYOR,M,,,40,Y,0,1802400291,pos,96.27484636,,8.9c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,T10,BXXXRX,M,,,40,Y,0,1802400300,pos,11018.1848,,8.9c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,T10,XXOYXR,F,,,39,Y,0,1802400298,pos,455.5799732,,8.9c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D54,BORRXX,M,,,38,Y,0,2100800128,pos,343592.0991,,8.9c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D45,RBBYRX,M,,,37,Y,0,1802400972,pos,12262.34422,,"8.9c, 2 B spots in P3",,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D44,ORBYRX,F,,,,Y,0,1802400899,neg,0,,9.0 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,5/11/2021,NOVI,D40,BXOOXB,M,,,38,Y,0,1802400964,pos,6542.017622,,9.0 or 9.8c (the sharpie was messed up?),,0,,,,,,,,,,,,
SPR,2,4/26/2021,NOVI,D11,XXRRYX,F,,,37,Y,0,2100700286,pos,570.0733112,,"9.0, still orangey, grainy skin",,0,,,,,,,,,,,,
SPR,2,4/26/2021,NOVI,D11,YXXYXR,M,,,34,Y,0,2100700288,neg,0,,"9.0, still orangey, grainy skin",,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T50,ORBYXO,M,,,40,Y,0,2100800081,pos,42556.90836,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D40,RXBRXY,M,,,37,Y,0,2000700067,pos,38816.59367,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D32,BBXBXY,M,,,37,Y,0,1802400512,pos,13824.83381,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D40,OXBBXB,F,,,36,Y,0,1802400970,pos,919.7811029,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D43,OYXRXB,F,,,35,Y,0,2101600369,pos,7070.48983,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D40,OXROXB,M,,,34,Y,0,1802400971,pos,615.2854008,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,T20,RXBBXB,M,,,32,Y,0,1802400946,pos,960.1278164,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D34,BXRRXB,F,,,32,Y,0,2101600110,pos,6069.566857,,9.0c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,BXRBXY,M,,,47,Y,0,2000700030,pos,285460.4724,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D26,RXRRRX,M,,,41,Y,0,2000700049,pos,5539.88815,,9.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,XYBOXB,M,,,41,Y,0,2100800077,pos,1954.34061,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,RXOBXY,M,,,40,Y,0,2000700040,pos,48837.23531,,9.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,YRXXOX,M,,,40,Y,0,2100800039,pos,139.2885188,,9.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,XBBYXB,M,,,40,Y,0,2100800040,pos,45900.77578,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,RXOOXO,F,,,38,Y,0,2000700018,pos,10271.35314,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,BXOBXY,F,,,38,Y,0,2000700024,pos,22488.73563,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,RXRBXY,M,,,38,Y,0,2000700027,pos,198250.8751,,9.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,XYBBXB,F,,,38,Y,0,2100800076,pos,5950.798964,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,YXYBXX,M,,,35,Y,0,2000700028,pos,75587.88008,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,OXBRRX,M,,,35,Y,0,2000700051,pos,10663.62014,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,XXOBXY,M,,,34,Y,0,2000700025,pos,365075.192,,9.1c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,XXRRXB,F,,,32,Y,0,2000700013,pos,137.966003,,9.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,XXYYXB,M,,,36,Y,0,2100800049,pos,4890.383996,,"9.1c, leech near cloaca",1,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,OXOBXY,F,,,27,Y,0,2000700038,pos,2785.428023,,"9.1c, recent morph",,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,OXBBXY,M,,,39,Y,0,2000700032,pos,1896612.692,,"9.1c, red lesions on face/vent",1,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,D54,XXRYOR,F,,,43,Y,0,2100800143,pos,41497.32335,,9.2c,,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,T20,BXBXXO,F,,,37,Y,0,2100800136,pos,11268.76327,,9.2c,,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,T50,BXBOXO,U,,,37,Y,0,2100800142,pos,12644.19115,,9.2c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D16,XOXOOX,M,,,38,Y,0,2100700268,pos,5712.399152,,9.3 celcius,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,OBXYBX,M,,,40,Y,0,2101600080,pos,84352.77965,,9.3c shed skin in bag,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,RBXOXO,M,,,42,Y,0,2100700221,pos,8464.067654,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,OBXYXO,M,,,42,Y,0,2100700230,pos,5999.659802,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,RXXRXO,M,,,42,Y,0,2100700324,pos,153.5449486,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,YYYYYY,M,,,41,Y,0,2100700231,pos,3300.520096,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,RXXYXB,M,,,39,Y,0,2100700222,neg,0,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,BOXOXB,M,,,37,Y,0,2100700220,pos,6044.801254,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,BOXBXB,M,,,37,Y,0,2100700223,pos,14148.88015,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,RYYXXX,M,,,36,Y,0,2100700219,pos,42614.94784,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,OXYBXX,M,,,36,Y,0,2100700229,pos,7497.229733,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T10,XROXXY,M,,,,Y,0,2100700232,pos,1027.135314,,"9.3c, 2 tadpoles",,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D54,BBXOXB,M,,,36,Y,0,2101600399,pos,414.1257623,,9.4c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D33,BXBBXY,M,,,41,Y,0,2000700034,pos,748.1918656,,9.6c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,XXRBXY,M,,,36,Y,0,2000700031,pos,315967.1017,,9.6c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D14,RXXYXR,M,,,35,Y,0,2100700360,pos,85.5102762,,9.6c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D36,RXBBXY,M,,,34,Y,0,2000700033,pos,1868.391361,,9.6c,,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D33,BXXXRR,M,,,38,Y,0,2000700039,pos,17862.22043,,"9.6c, leech on each side of head",1,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D28,XXRRXY,F,,,30,Y,0,2000700023,pos,25877.94715,,"9.6c, leech on R side, deformed R elbow",1,0,,,,,,,,,,,,
SPR,1,5/10/2021,NOVI,D21,OXRBXY,F,,,32,Y,0,2000700026,pos,200697.5786,,"9.6c, missing tail tip",1,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D44,XBBXXY,M,,,,Y,0,1802400621,pos,416.9570786,,9.7 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D44,YXXORX,F,,,,Y,0,1802401227,pos,9524.481169,,9.7 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,5/18/2020,NOVI,D43,XXBRBX,M,,,,Y,0,1802300290,pos,760.0101235,,"9.7 C, dark lump in neck",1,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,5/25/2021,NOVI,T33,YYXRXY,M,,,41,Y,0,2101600258,pos,6970.029969,,9.7c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D33,OYYXRX,M,,,40,Y,0,2101600254,pos,11532.89675,,9.7c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T40,RRXRBX,M,,,38,Y,0,2100700284,pos,23427.2748,,9.7c,,0,,,,,,,,,,,,
SPR,1,5/18/2020,NOVI,D46,YBXBBX,M,,,,Y,0,1802300269,pos,881.7297742,,9.8 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,5/18/2020,NOVI,D46,RXBXRR,M,,,,Y,0,1802300281,pos,8446.775214,,9.8 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,5/18/2020,NOVI,D46,XXBXXR,F,,,,Y,0,1802300289,pos,1361.911116,,9.8 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,4/26/2021,NOVI,D7,OXXYXO,M,,,45,Y,0,2100700380,pos,3881.659367,,9.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D7,OXBXXX,M,,,42,Y,0,2100700383,pos,796.5993954,,9.8c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T1,OXXYXB,M,,,41,Y,0,2100700289,pos,42441.06642,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,OBXBRX,M,,,40,Y,0,2101600115,pos,674.1139488,,9.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D7,RBXRBX,M,,,38,Y,0,2100700014,pos,423.5439195,,9.8C,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,T30,YRYRRX,M,,,38,Y,0,1802401014,pos,51.71428164,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,XRXXBX,M,,,38,Y,0,2101600074,pos,615.2854008,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,OYXORX,F,,,38,Y,0,2101600077,pos,12104.60265,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,RRXYBX,M,,,37,Y,0,2101600181,pos,4158.224391,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,BRXRRX,M,,,36,Y,0,2101600116,pos,80259.30108,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,BBXORB,M,,,35,Y,0,2101600109,pos,528.1834734,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,RBXYBX,F,,,34,Y,0,2101600188,pos,126614.3541,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D34,BRXYBX,M,,,33,Y,0,2101600083,pos,41384.36566,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D34,YRXRXY,M,,,32,Y,0,2101600113,pos,86861.04637,,9.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,ROXYBX,M,,,38,Y,0,2101600187,pos,12055.21234,,9.8c bruising/lesion on L side abdomen,1,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T1,YBXYXB,M,,,43,Y,0,2100700291,pos,42354.39195,,"9.8c, 3 beetles, 6 tadpoles, leech on left side of face",1,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,T35,XOXYBX,M,,,35,Y,0,2101600076,pos,2835.218439,,"9.8c, leech in bag",1,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T1,RXXYXO,M,,,34,Y,0,2100700290,pos,106.56356,,"9.8c, LESION on middle stomach",1,0,,,,,,,,,,,,
SPR,1,5/18/2020,NOVI,D41,XRBRXB,F,,,,Y,0,1802300263,pos,1493.143037,,9.9 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,5/18/2020,NOVI,D46,XRXYRX,M,,,,Y,0,1802300267,pos,861.5358575,,9.9 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,5/18/2020,NOVI,D41,BXBXRR,M,,,,Y,0,1802300282,pos,83608.75446,,9.9 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,6/2/2020,NOVI,D44,BXOXXO,M,,,,Y,0,1802400617,pos,1748.883096,,9.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D42,BRXRXR,F,,,,Y,0,1802401083,pos,4614.214275,,9.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D45,ROYXXX,M,,,,Y,0,1802401222,pos,240495.9599,,9.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D45,RXXXXR,F,,,,Y,0,1802401224,pos,12908.39663,,9.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/27/2021,NOVI,T15,XXRXXO,M,,,41,Y,0,2100700218,pos,47265.65539,,9c,,0,,,,,,,,,,,,
SPR,1,4/27/2021,NOVI,T15,RYXYYX,U,,,40,Y,0,2100700205,pos,2120.868404,,"9c, 1 insect larvae, 1 adult insect",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T60,YYRRXX,M,,,46,Y,0,2100700213,pos,1272.197573,,"9c, 3 insects, 7 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T60,BOXRBX,F,,,39,Y,0,2100700214,pos,110.2569559,,"9c, 3 insects, 7 tadpoles",,0,,,,,,,,,,,,
